"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
2022,"Venezia","Serie A","opponent",39,38,21142,19162,1932,534,30,147,817,815,268,121,91,0,17187,48,348,"https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats"
2022,"Villarreal","La Liga","team",29,38,20401,18435,1875,582,90,166,574,737,200,92,44,2,16679,91,396,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
2022,"Villarreal","La Liga","opponent",29,38,15636,13738,1775,533,34,168,749,671,198,76,80,2,11881,123,267,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
2022,"Watford","Premier League","team",30,38,14641,12800,1788,394,35,101,610,808,161,90,50,4,10423,53,317,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
2022,"Watford","Premier League","opponent",30,38,21809,19879,1875,469,69,174,801,850,234,115,86,8,17339,55,332,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
2022,"West Ham","Premier League","team",25,38,18378,16647,1672,309,29,146,802,770,200,135,43,1,14326,59,353,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
2022,"West Ham","Premier League","opponent",25,38,20172,18525,1612,361,50,92,758,651,200,114,65,2,16243,35,280,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
2022,"Wolfsburg","Bundesliga","team",30,34,16439,14701,1664,455,44,153,619,721,147,100,34,1,12596,74,289,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
2022,"Wolfsburg","Bundesliga","opponent",30,34,16308,14529,1726,454,27,84,644,768,181,72,76,2,12400,53,324,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
2022,"Wolves","Premier League","team",26,38,19103,17380,1662,420,58,151,587,718,168,41,86,6,15253,61,329,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
2022,"Wolves","Premier League","opponent",26,38,19655,17914,1656,391,84,111,721,745,204,101,73,3,15751,85,367,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
2023,"Ajaccio","Ligue 1","team",36,38,15286,13368,1855,562,39,57,631,795,126,42,65,0,11216,63,349,"https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats"
2023,"Ajaccio","Ligue 1","opponent",36,38,20436,18521,1848,569,48,132,621,806,167,70,57,0,16356,67,313,"https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats"
2023,"Almería","La Liga","team",29,38,15855,13865,1907,552,49,132,605,750,147,58,59,1,12151,83,308,"https://fbref.com/en/squads/78ecf4bb/2022-2023/Almeria-Stats"
2023,"Almería","La Liga","opponent",29,38,19392,17371,1863,501,70,189,851,781,227,80,99,1,15420,158,367,"https://fbref.com/en/squads/78ecf4bb/2022-2023/Almeria-Stats"
2023,"Angers","Ligue 1","team",33,38,17463,15689,1727,483,40,92,584,705,164,98,42,0,14103,47,294,"https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats"
2023,"Angers","Ligue 1","opponent",33,38,19945,18056,1819,504,45,160,640,793,199,88,72,1,16447,70,334,"https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats"
2023,"Arsenal","Premier League","team",26,38,21969,20293,1620,516,86,97,674,615,223,154,8,3,18281,56,379,"https://fbref.com/en/squads/18bb7c10/2022-2023/Arsenal-Stats"
2023,"Arsenal","Premier League","opponent",26,38,15090,13335,1672,407,51,99,510,662,139,79,47,4,11424,83,317,"https://fbref.com/en/squads/18bb7c10/2022-2023/Arsenal-Stats"
2023,"Aston Villa","Premier League","team",26,38,17396,15544,1794,599,54,101,561,684,162,97,19,4,13782,58,325,"https://fbref.com/en/squads/8602292d/2022-2023/Aston-Villa-Stats"
2023,"Aston Villa","Premier League","opponent",26,38,18089,16219,1754,446,95,180,689,765,211,96,77,7,14277,116,375,"https://fbref.com/en/squads/8602292d/2022-2023/Aston-Villa-Stats"
2023,"Atalanta","Serie A","team",27,38,19507,17537,1912,432,35,154,652,893,194,97,67,0,15462,58,359,"https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats"
2023,"Atalanta","Serie A","opponent",27,38,19505,17534,1921,506,32,113,578,831,150,46,62,0,15427,50,393,"https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats"
2023,"Athletic Club","La Liga","team",26,38,18630,16594,1940,502,44,191,918,835,257,66,123,1,14440,96,386,"https://fbref.com/en/squads/2b390eca/2022-2023/Athletic-Club-Stats"
2023,"Athletic Club","La Liga","opponent",26,38,17573,15545,1951,580,41,190,579,789,136,56,50,2,13537,77,358,"https://fbref.com/en/squads/2b390eca/2022-2023/Athletic-Club-Stats"
2023,"Atlético Madrid","La Liga","team",27,38,20488,18630,1779,490,83,193,625,702,183,97,46,0,16814,79,345,"https://fbref.com/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats"
2023,"Atlético Madrid","La Liga","opponent",27,38,20021,18229,1735,495,40,228,743,650,185,78,68,1,16384,57,352,"https://fbref.com/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats"
2023,"Augsburg","Bundesliga","team",34,34,12742,10915,1769,428,30,73,548,745,166,78,81,1,8422,58,332,"https://fbref.com/en/squads/0cdc4311/2022-2023/Augsburg-Stats"
2023,"Augsburg","Bundesliga","opponent",34,34,18024,16282,1663,470,56,83,708,716,165,64,81,0,13841,79,349,"https://fbref.com/en/squads/0cdc4311/2022-2023/Augsburg-Stats"
2023,"Auxerre","Ligue 1","team",33,38,15989,14213,1728,491,31,210,617,712,135,56,57,0,12386,48,305,"https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats"
2023,"Auxerre","Ligue 1","opponent",33,38,21041,19171,1788,488,75,134,751,739,207,84,85,2,17165,82,372,"https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats"
2023,"Barcelona","La Liga","team",29,38,24733,22836,1799,565,133,205,744,710,244,82,83,2,21298,98,340,"https://fbref.com/en/squads/206d90db/2022-2023/Barcelona-Stats"
2023,"Barcelona","La Liga","opponent",29,38,13758,11850,1788,511,41,155,483,672,111,48,46,1,10316,120,306,"https://fbref.com/en/squads/206d90db/2022-2023/Barcelona-Stats"
2023,"Bayern Munich","Bundesliga","team",28,34,22716,21104,1528,378,78,115,603,657,229,92,106,4,19404,84,312,"https://fbref.com/en/squads/054efa67/2022-2023/Bayern-Munich-Stats"
2023,"Bayern Munich","Bundesliga","opponent",28,34,12829,11249,1531,363,17,116,454,608,126,61,49,1,9411,49,344,"https://fbref.com/en/squads/054efa67/2022-2023/Bayern-Munich-Stats"
2023,"Betis","La Liga","team",30,38,18249,16255,1920,634,62,137,514,740,152,46,76,1,14678,74,376,"https://fbref.com/en/squads/fc536746/2022-2023/Real-Betis-Stats"
2023,"Betis","La Liga","opponent",30,38,17964,16070,1790,455,61,153,756,771,209,71,98,2,14220,104,370,"https://fbref.com/en/squads/fc536746/2022-2023/Real-Betis-Stats"
2023,"Bochum","Bundesliga","team",26,34,13549,11775,1708,412,31,72,568,768,141,65,53,1,9209,66,278,"https://fbref.com/en/squads/b42c6323/2022-2023/Bochum-Stats"
2023,"Bochum","Bundesliga","opponent",26,34,16038,14119,1855,455,34,131,676,853,195,84,90,1,11742,64,319,"https://fbref.com/en/squads/b42c6323/2022-2023/Bochum-Stats"
2023,"Bologna","Serie A","team",27,38,20552,18623,1852,484,58,179,558,830,145,90,41,0,16763,77,368,"https://fbref.com/en/squads/1d8099f8/2022-2023/Bologna-Stats"
2023,"Bologna","Serie A","opponent",27,38,16931,14958,1915,525,38,111,665,812,172,71,81,1,13164,58,341,"https://fbref.com/en/squads/1d8099f8/2022-2023/Bologna-Stats"
2023,"Bournemouth","Premier League","team",31,38,15381,13607,1736,424,48,87,509,706,144,88,25,9,11715,38,342,"https://fbref.com/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats"
2023,"Bournemouth","Premier League","opponent",31,38,22764,20999,1700,403,54,126,930,732,271,139,73,3,18709,65,395,"https://fbref.com/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats"
2023,"Brentford","Premier League","team",25,38,15551,13766,1713,453,53,107,661,738,163,83,34,12,11317,72,303,"https://fbref.com/en/squads/cd051869/2022-2023/Brentford-Stats"
2023,"Brentford","Premier League","opponent",25,38,20073,18299,1713,403,63,112,781,715,214,103,73,5,15959,61,343,"https://fbref.com/en/squads/cd051869/2022-2023/Brentford-Stats"
2023,"Brest","Ligue 1","team",29,38,16452,14545,1848,525,30,162,755,754,178,82,81,2,12486,59,339,"https://fbref.com/en/squads/fb08dbb3/2022-2023/Brest-Stats"
2023,"Brest","Ligue 1","opponent",29,38,20233,18335,1832,526,68,123,674,746,194,80,79,0,16383,66,368,"https://fbref.com/en/squads/fb08dbb3/2022-2023/Brest-Stats"
2023,"Brighton","Premier League","team",29,38,22888,21109,1709,445,81,130,694,693,233,102,88,2,19210,70,383,"https://fbref.com/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats"
2023,"Brighton","Premier League","opponent",29,38,15116,13420,1653,473,44,69,444,607,134,59,52,2,11658,43,310,"https://fbref.com/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats"
2023,"Celta Vigo","La Liga","team",26,38,18499,16495,1923,557,44,161,705,802,184,65,88,1,14700,81,300,"https://fbref.com/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats"
2023,"Celta Vigo","La Liga","opponent",26,38,18416,16454,1898,524,49,196,633,849,165,63,78,1,14618,64,353,"https://fbref.com/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats"
2023,"Chelsea","Premier League","team",32,38,22836,20995,1767,503,58,129,693,722,209,108,70,2,19147,74,371,"https://fbref.com/en/squads/cff3d9bb/2022-2023/Chelsea-Stats"
2023,"Chelsea","Premier League","opponent",32,38,16256,14458,1748,456,41,83,591,744,182,105,35,1,12591,50,404,"https://fbref.com/en/squads/cff3d9bb/2022-2023/Chelsea-Stats"
2023,"Clermont Foot","Ligue 1","team",28,38,17961,16060,1849,642,31,105,564,658,155,73,48,4,14212,52,373,"https://fbref.com/en/squads/d9676424/2022-2023/Clermont-Foot-Stats"
2023,"Clermont Foot","Ligue 1","opponent",28,38,19391,17685,1652,445,56,143,615,737,152,61,59,0,15740,54,350,"https://fbref.com/en/squads/d9676424/2022-2023/Clermont-Foot-Stats"
2023,"Cremonese","Serie A","team",33,38,15041,13147,1826,482,26,99,659,768,146,51,76,0,10872,68,300,"https://fbref.com/en/squads/9aad3a77/2022-2023/Cremonese-Stats"
2023,"Cremonese","Serie A","opponent",33,38,21008,18975,1961,498,50,178,696,857,208,79,86,0,16894,72,343,"https://fbref.com/en/squads/9aad3a77/2022-2023/Cremonese-Stats"
2023,"Crystal Palace","Premier League","team",26,38,17308,15416,1834,525,41,118,591,763,186,84,60,5,13395,58,350,"https://fbref.com/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats"
2023,"Crystal Palace","Premier League","opponent",26,38,20332,18512,1750,484,50,140,682,763,176,80,60,8,16316,70,384,"https://fbref.com/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats"
2023,"Cádiz","La Liga","team",38,38,13952,12025,1852,548,29,150,633,748,145,65,47,3,9940,75,297,"https://fbref.com/en/squads/ee7c297c/2022-2023/Cadiz-Stats"
2023,"Cádiz","La Liga","opponent",38,38,19569,17561,1939,570,39,233,852,778,200,63,82,1,15630,69,346,"https://fbref.com/en/squads/ee7c297c/2022-2023/Cadiz-Stats"
2023,"Dortmund","Bundesliga","team",30,34,19889,18132,1716,475,44,213,677,699,227,73,112,4,16445,41,376,"https://fbref.com/en/squads/add600ae/2022-2023/Dortmund-Stats"
2023,"Dortmund","Bundesliga","opponent",30,34,14394,12810,1498,353,51,86,476,595,153,55,75,1,11021,86,309,"https://fbref.com/en/squads/add600ae/2022-2023/Dortmund-Stats"
2023,"Eint Frankfurt","Bundesliga","team",28,34,17975,16179,1726,437,46,70,616,786,189,99,50,1,13930,70,383,"https://fbref.com/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats"
2023,"Eint Frankfurt","Bundesliga","opponent",28,34,16233,14486,1689,478,34,88,520,721,141,56,73,0,12292,58,357,"https://fbref.com/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats"
2023,"Elche","La Liga","team",32,38,15758,13769,1908,494,24,164,750,789,204,72,83,8,12051,81,390,"https://fbref.com/en/squads/6c8b07df/2022-2023/Elche-Stats"
2023,"Elche","La Liga","opponent",32,38,19238,17216,1922,563,62,140,753,785,223,77,84,3,15598,100,331,"https://fbref.com/en/squads/6c8b07df/2022-2023/Elche-Stats"
2023,"Empoli","Serie A","team",32,38,16862,14830,1978,538,24,105,611,828,163,70,61,0,13199,54,375,"https://fbref.com/en/squads/a3d88bd8/2022-2023/Empoli-Stats"
2023,"Empoli","Serie A","opponent",32,38,18872,16892,1905,465,31,303,950,851,236,79,101,2,15100,75,345,"https://fbref.com/en/squads/a3d88bd8/2022-2023/Empoli-Stats"
2023,"Espanyol","La Liga","team",33,38,14698,12685,1951,574,34,115,713,744,179,75,60,3,10827,62,298,"https://fbref.com/en/squads/a8661628/2022-2023/Espanyol-Stats"
2023,"Espanyol","La Liga","opponent",33,38,19603,17628,1893,487,47,192,730,810,198,61,94,2,15807,82,336,"https://fbref.com/en/squads/a8661628/2022-2023/Espanyol-Stats"
2023,"Everton","Premier League","team",28,38,15783,13984,1735,434,39,93,704,707,174,138,28,0,11790,64,311,"https://fbref.com/en/squads/d3fd31cc/2022-2023/Everton-Stats"
2023,"Everton","Premier League","opponent",28,38,21204,19286,1864,438,51,153,758,846,238,90,66,2,17041,54,393,"https://fbref.com/en/squads/d3fd31cc/2022-2023/Everton-Stats"
2023,"Fiorentina","Serie A","team",30,38,19236,17189,1991,600,30,203,880,831,234,88,99,0,15373,56,336,"https://fbref.com/en/squads/421387cf/2022-2023/Fiorentina-Stats"
2023,"Fiorentina","Serie A","opponent",30,38,15020,13090,1837,524,47,128,446,733,117,43,64,0,11306,93,302,"https://fbref.com/en/squads/421387cf/2022-2023/Fiorentina-Stats"
2023,"Freiburg","Bundesliga","team",27,34,15533,13934,1542,454,24,116,547,603,141,82,44,0,11653,57,307,"https://fbref.com/en/squads/a486e511/2022-2023/Freiburg-Stats"
2023,"Freiburg","Bundesliga","opponent",27,34,16835,15223,1568,443,49,88,548,659,148,60,68,2,13030,44,303,"https://fbref.com/en/squads/a486e511/2022-2023/Freiburg-Stats"
2023,"Fulham","Premier League","team",29,38,18014,16136,1818,471,20,157,769,795,182,70,69,2,13974,60,393,"https://fbref.com/en/squads/fd962109/2022-2023/Fulham-Stats"
2023,"Fulham","Premier League","opponent",29,38,19010,17219,1703,438,76,137,608,720,204,94,66,1,15001,88,368,"https://fbref.com/en/squads/fd962109/2022-2023/Fulham-Stats"
2023,"Getafe","La Liga","team",25,38,14126,12118,1929,524,18,162,649,857,119,58,54,1,9690,79,333,"https://fbref.com/en/squads/7848bd64/2022-2023/Getafe-Stats"
2023,"Getafe","La Liga","opponent",25,38,21494,19437,1962,645,48,192,771,819,179,61,75,0,17070,95,355,"https://fbref.com/en/squads/7848bd64/2022-2023/Getafe-Stats"
2023,"Girona","La Liga","team",29,38,18604,16633,1884,576,32,135,713,742,145,66,53,1,15146,87,319,"https://fbref.com/en/squads/9024a00a/2022-2023/Girona-Stats"
2023,"Girona","La Liga","opponent",29,38,17921,16112,1745,501,45,163,753,678,181,70,70,1,14391,64,321,"https://fbref.com/en/squads/9024a00a/2022-2023/Girona-Stats"
2023,"Gladbach","Bundesliga","team",27,34,18854,17035,1747,532,64,60,441,684,151,60,73,1,15516,72,384,"https://fbref.com/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats"
2023,"Gladbach","Bundesliga","opponent",27,34,16130,14554,1486,381,30,119,671,635,181,81,62,0,12596,90,342,"https://fbref.com/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats"
2023,"Hellas Verona","Serie A","team",36,38,13807,12006,1727,437,23,81,652,721,170,81,63,1,9481,74,334,"https://fbref.com/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats"
2023,"Hellas Verona","Serie A","opponent",36,38,19989,17918,2027,593,38,102,634,842,196,73,93,0,15647,44,340,"https://fbref.com/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats"
2023,"Hertha BSC","Bundesliga","team",32,34,12800,11022,1720,468,28,100,516,756,147,45,79,0,8876,58,292,"https://fbref.com/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats"
2023,"Hertha BSC","Bundesliga","opponent",32,34,18039,16064,1899,449,47,111,652,902,203,90,79,2,13867,76,349,"https://fbref.com/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats"
2023,"Hoffenheim","Bundesliga","team",31,34,15564,13750,1736,418,17,119,577,784,161,45,74,4,11754,78,323,"https://fbref.com/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats"
2023,"Hoffenheim","Bundesliga","opponent",31,34,16768,14896,1807,527,43,104,652,760,187,70,76,0,12906,65,349,"https://fbref.com/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats"
2023,"Inter","Serie A","team",25,38,21281,19504,1709,443,50,185,885,682,214,66,121,0,17693,68,275,"https://fbref.com/en/squads/d609edc0/2022-2023/Internazionale-Stats"
2023,"Inter","Serie A","opponent",25,38,17072,15252,1784,485,12,151,558,680,151,62,65,0,13657,36,319,"https://fbref.com/en/squads/d609edc0/2022-2023/Internazionale-Stats"
2023,"Juventus","Serie A","team",29,38,18690,16884,1744,449,38,195,731,706,207,64,125,1,15226,62,318,"https://fbref.com/en/squads/e0652b02/2022-2023/Juventus-Stats"
2023,"Juventus","Serie A","opponent",29,38,19135,17281,1801,495,25,152,706,713,186,81,70,0,15647,53,342,"https://fbref.com/en/squads/e0652b02/2022-2023/Juventus-Stats"
2023,"Köln","Bundesliga","team",27,34,16367,14542,1757,409,20,62,790,811,205,87,81,0,12242,68,409,"https://fbref.com/en/squads/bc357bf7/2022-2023/Koln-Stats"
2023,"Köln","Bundesliga","opponent",27,34,16789,14939,1795,448,29,121,598,850,156,70,59,0,12817,55,370,"https://fbref.com/en/squads/bc357bf7/2022-2023/Koln-Stats"
2023,"Lazio","Serie A","team",24,38,21629,19809,1766,540,55,135,483,680,169,71,76,0,18135,54,330,"https://fbref.com/en/squads/7213da33/2022-2023/Lazio-Stats"
2023,"Lazio","Serie A","opponent",24,38,19956,18174,1719,442,28,217,641,752,175,70,60,0,16443,63,364,"https://fbref.com/en/squads/7213da33/2022-2023/Lazio-Stats"
2023,"Lecce","Serie A","team",29,38,14358,12384,1906,504,23,175,709,858,172,56,61,0,10083,68,315,"https://fbref.com/en/squads/ffcbe334/2022-2023/Lecce-Stats"
2023,"Lecce","Serie A","opponent",29,38,20584,18277,2243,588,49,150,677,1062,193,63,99,0,16184,64,423,"https://fbref.com/en/squads/ffcbe334/2022-2023/Lecce-Stats"
2023,"Leeds United","Premier League","team",29,38,16924,14953,1911,484,41,87,653,837,199,93,68,4,12437,60,414,"https://fbref.com/en/squads/5bfb9659/2022-2023/Leeds-United-Stats"
2023,"Leeds United","Premier League","opponent",29,38,19538,17541,1911,492,69,131,612,866,182,87,61,6,15111,86,450,"https://fbref.com/en/squads/5bfb9659/2022-2023/Leeds-United-Stats"
2023,"Leicester City","Premier League","team",28,38,18871,17049,1739,464,76,93,496,724,135,70,41,6,14887,83,393,"https://fbref.com/en/squads/a2d435b3/2022-2023/Leicester-City-Stats"
2023,"Leicester City","Premier League","opponent",28,38,20664,18816,1770,461,75,157,712,756,236,129,58,5,16629,78,402,"https://fbref.com/en/squads/a2d435b3/2022-2023/Leicester-City-Stats"
2023,"Lens","Ligue 1","team",29,38,21203,19476,1665,556,53,111,791,623,204,80,87,1,17809,62,311,"https://fbref.com/en/squads/fd4e0f7d/2022-2023/Lens-Stats"
2023,"Lens","Ligue 1","opponent",29,38,16976,15126,1796,535,40,66,523,668,161,67,69,1,13591,54,325,"https://fbref.com/en/squads/fd4e0f7d/2022-2023/Lens-Stats"
2023,"Leverkusen","Bundesliga","team",27,34,18206,16529,1626,468,59,72,461,678,139,66,49,0,14683,51,298,"https://fbref.com/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats"
2023,"Leverkusen","Bundesliga","opponent",27,34,16950,15411,1477,397,35,91,525,641,131,68,54,2,13329,62,304,"https://fbref.com/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats"
2023,"Lille","Ligue 1","team",26,38,22826,20992,1770,555,56,124,624,718,217,81,76,1,19266,64,398,"https://fbref.com/en/squads/cb188c0c/2022-2023/Lille-Stats"
2023,"Lille","Ligue 1","opponent",26,38,14925,13088,1755,543,46,119,497,686,136,57,56,1,11379,82,354,"https://fbref.com/en/squads/cb188c0c/2022-2023/Lille-Stats"
2023,"Liverpool","Premier League","team",28,38,24361,22466,1811,416,103,198,799,860,235,56,155,1,20043,84,383,"https://fbref.com/en/squads/822bd0ba/2022-2023/Liverpool-Stats"
2023,"Liverpool","Premier League","opponent",28,38,15970,14167,1715,466,76,122,515,677,134,75,34,1,11949,88,315,"https://fbref.com/en/squads/822bd0ba/2022-2023/Liverpool-Stats"
2023,"Lorient","Ligue 1","team",30,38,18087,16255,1783,540,48,55,434,658,145,60,52,2,14837,49,334,"https://fbref.com/en/squads/d2c87802/2022-2023/Lorient-Stats"
2023,"Lorient","Ligue 1","opponent",30,38,20818,19150,1626,425,41,120,910,678,211,95,87,0,17282,42,401,"https://fbref.com/en/squads/d2c87802/2022-2023/Lorient-Stats"
2023,"Lyon","Ligue 1","team",29,38,22698,20857,1784,521,65,101,649,758,184,71,68,0,18956,57,395,"https://fbref.com/en/squads/d53c0b06/2022-2023/Lyon-Stats"
2023,"Lyon","Ligue 1","opponent",29,38,16553,14765,1715,527,40,105,541,665,163,76,55,1,12929,73,358,"https://fbref.com/en/squads/d53c0b06/2022-2023/Lyon-Stats"
2023,"Mainz 05","Bundesliga","team",27,34,14492,12764,1654,365,25,97,610,795,155,96,49,0,10075,74,356,"https://fbref.com/en/squads/a224b06a/2022-2023/Mainz-05-Stats"
2023,"Mainz 05","Bundesliga","opponent",27,34,18210,16407,1755,520,45,108,599,755,142,55,71,1,13921,48,363,"https://fbref.com/en/squads/a224b06a/2022-2023/Mainz-05-Stats"
2023,"Mallorca","La Liga","team",31,38,14261,12483,1701,497,29,150,635,649,139,49,68,0,10451,77,306,"https://fbref.com/en/squads/2aa12281/2022-2023/Mallorca-Stats"
